feature_call,num_cells,pct_cells,median_umis,stddev_umis
2.CRko.sg_hDMD-INTRON_5.DMD-INTRON|2.CRko.sg_hDMD-INTRON_7.DMD-INTRON,1.0,0.020374898125509373,41.0,0.0
2.CRko.sg_hDMD-INTRON_6.DMD-INTRON,25.0,0.5093724531377343,836.0,1373.2695315923963
2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human,1.0,0.020374898125509373,1872.0,0.0
2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,1063.0,0.0
2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_2.CHAT-INTRON,1.0,0.020374898125509373,681.0,0.0
2.CRko.sg_hDMD-INTRON_7.DMD-INTRON,15.0,0.3056234718826406,118.0,116.80209282752122
2.CRko.sg_hDMD-INTRON_7.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0486.Neg_Control_Human,1.0,0.020374898125509373,787.0,0.0
2.CRko.sg_hDMD-INTRON_7.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_6.CHAT-INTRON,1.0,0.020374898125509373,1335.0,0.0
2.CRko.sg_hDMD-INTRON_8.DMD-INTRON,19.0,0.3871230643846781,944.0,702.7181693145301
2.CRko.sg_hDMD-INTRON_8.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0486.Neg_Control_Human,1.0,0.020374898125509373,81.0,0.0
2.CRko.sg_hDMD-INTRON_8.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,854.0,0.0
2.CRko.sg_hDMD-INTRON_8.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON,1.0,0.020374898125509373,110.0,0.0
2.CRko.sg_hREEP5-INTRON_1.REEP5-INTRON,28.0,0.5704971475142625,224.5,263.8574208173955
2.CRko.sg_hREEP5-INTRON_1.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human,1.0,0.020374898125509373,122.0,0.0
2.CRko.sg_hREEP5-INTRON_1.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_6.CHAT-INTRON,1.0,0.020374898125509373,115.0,0.0
2.CRko.sg_hREEP5-INTRON_1.REEP5-INTRON|4.CRko.sg_hTNFRSF1A_1.TNFRSF1A,1.0,0.020374898125509373,270.0,0.0
2.CRko.sg_hREEP5-INTRON_2.REEP5-INTRON,40.0,0.8149959250203749,1026.0,1157.920733200248
2.CRko.sg_hREEP5-INTRON_2.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,952.0,0.0
2.CRko.sg_hREEP5-INTRON_2.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,928.0,0.0
2.CRko.sg_hREEP5-INTRON_2.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human,1.0,0.020374898125509373,734.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON,34.0,0.6927465362673186,574.0,744.2670304600076
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,1593.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human,1.0,0.020374898125509373,249.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,764.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_6.CHAT-INTRON,1.0,0.020374898125509373,770.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON,1.0,0.020374898125509373,1746.0,0.0
2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON,1.0,0.020374898125509373,1491.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON,28.0,0.5704971475142625,538.5,484.28276969184867
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human,1.0,0.020374898125509373,1743.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,508.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human,1.0,0.020374898125509373,1256.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0498.Neg_Control_Human,1.0,0.020374898125509373,2682.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,463.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0500.Neg_Control_Human,1.0,0.020374898125509373,1742.0,0.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_8.CHAT-INTRON,2.0,0.040749796251018745,323.0,36.0
2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON,1.0,0.020374898125509373,711.0,0.0
2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON,39.0,0.7946210268948656,132.0,164.78936807843422
2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0494.Neg_Control_Human,1.0,0.020374898125509373,468.0,0.0
2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON,48.0,0.9779951100244498,673.0,692.3673205101586
2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human,1.0,0.020374898125509373,353.0,0.0
2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human,1.0,0.020374898125509373,691.0,0.0
2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|4.CRko.sg_hTNFRSF1A_8.TNFRSF1A,1.0,0.020374898125509373,395.0,0.0
2.CRko.sg_hREEP5-INTRON_7.REEP5-INTRON,36.0,0.7334963325183375,195.5,217.90780557014259
2.CRko.sg_hREEP5-INTRON_7.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0493.Neg_Control_Human,1.0,0.020374898125509373,366.0,0.0
2.CRko.sg_hREEP5-INTRON_7.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON,1.0,0.020374898125509373,902.0,0.0
2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON,27.0,0.5501222493887531,927.0,1240.4355412360578
2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,181.0,0.0
4.CRko.sg_hACTG1_1.ACTG1,21.0,0.4278728606356968,489.0,1176.0437965219953
4.CRko.sg_hACTG1_1.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,664.0,0.0
4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_4.ALAS1-INTRON,1.0,0.020374898125509373,202.0,0.0
4.CRko.sg_hACTG1_1.ACTG1|4.CRko.sg_hACTG1_3.ACTG1,1.0,0.020374898125509373,311.0,0.0
4.CRko.sg_hACTG1_2.ACTG1,18.0,0.36674816625916873,80.5,146.4363933042282
4.CRko.sg_hACTG1_2.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,363.0,0.0
4.CRko.sg_hACTG1_2.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human,1.0,0.020374898125509373,750.0,0.0
4.CRko.sg_hACTG1_2.ACTG1|2.CRko.sg_hDMD-INTRON_4.DMD-INTRON,1.0,0.020374898125509373,1748.0,0.0
4.CRko.sg_hACTG1_3.ACTG1,14.0,0.28524857375713125,379.0,768.9999635094603
4.CRko.sg_hACTG1_3.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0494.Neg_Control_Human,1.0,0.020374898125509373,451.0,0.0
4.CRko.sg_hACTG1_3.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0498.Neg_Control_Human,1.0,0.020374898125509373,82.0,0.0
4.CRko.sg_hACTG1_3.ACTG1|2.CRko.sg_hREEP5-INTRON_7.REEP5-INTRON,1.0,0.020374898125509373,185.0,0.0
4.CRko.sg_hACTG1_3.ACTG1|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,1522.0,0.0
4.CRko.sg_hACTG1_4.ACTG1,14.0,0.28524857375713125,307.0,399.88194686503596
4.CRko.sg_hACTG1_4.ACTG1|2.CRko.sg_hDMD-INTRON_4.DMD-INTRON,1.0,0.020374898125509373,1531.0,0.0
4.CRko.sg_hACTG1_5.ACTG1,9.0,0.18337408312958436,382.0,215.41329784599856
4.CRko.sg_hACTG1_5.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,2226.0,0.0
4.CRko.sg_hACTG1_6.ACTG1,6.0,0.12224938875305623,355.0,314.52397894808166
4.CRko.sg_hACTG1_6.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,560.0,0.0
4.CRko.sg_hACTG1_6.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human,1.0,0.020374898125509373,1939.0,0.0
4.CRko.sg_hACTG1_6.ACTG1|4.CRko.sg_hTNFRSF1A_1.TNFRSF1A|4.CRko.sg_hTNFRSF1A_7.TNFRSF1A,1.0,0.020374898125509373,457.0,0.0
4.CRko.sg_hACTG1_6.ACTG1|4.CRko.sg_hTNFRSF1A_2.TNFRSF1A,1.0,0.020374898125509373,609.0,0.0
4.CRko.sg_hACTG1_7.ACTG1,17.0,0.3463732681336593,411.0,417.78025216654993
4.CRko.sg_hACTG1_7.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human,1.0,0.020374898125509373,110.0,0.0
4.CRko.sg_hACTG1_7.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human,1.0,0.020374898125509373,425.0,0.0
4.CRko.sg_hACTG1_7.ACTG1|2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human,1.0,0.020374898125509373,693.0,0.0
4.CRko.sg_hACTG1_8.ACTG1,10.0,0.20374898125509372,491.5,485.60803123506923
4.CRko.sg_hACTG1_8.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human,1.0,0.020374898125509373,2068.0,0.0
4.CRko.sg_hCHUK_1.CHUK,31.0,0.6316218418907905,623.0,578.670275926987
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hCHAT-INTRON_7.CHAT-INTRON,1.0,0.020374898125509373,2058.0,0.0
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hCHAT-INTRON_1.CHAT-INTRON,1.0,0.020374898125509373,223.0,0.0
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON,1.0,0.020374898125509373,254.0,0.0
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hDMD-INTRON_2.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human,1.0,0.020374898125509373,320.0,0.0
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hDMD-INTRON_3.DMD-INTRON,1.0,0.020374898125509373,127.0,0.0
4.CRko.sg_hCHUK_1.CHUK|2.CRko.sg_hDMD-INTRON_7.DMD-INTRON,2.0,0.040749796251018745,659.5,120.5
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hACTG1_5.ACTG1,1.0,0.020374898125509373,655.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hACTG1_6.ACTG1,1.0,0.020374898125509373,20.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_3.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_2.RELA|4.CRko.sg_hRELA_3.RELA|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hSMPD1_7.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_3.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|4.CRko.sg_hACTG1_7.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_7.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hDMD-INTRON_1.DMD-INTRON|2.CRko.sg_hDMD-INTRON_5.DMD-INTRON|2.CRko.sg_hDMD-INTRON_8.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_4.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_6.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0486.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0489.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0494.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0498.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_3.TNFRSF1A|4.CRko.sg_hTNFRSF1A_4.TNFRSF1A|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,13061.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_3.RELA|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|4.CRko.sg_hACTG1_7.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0498.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,3605.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,1021.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0491.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,763.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,498.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_3.RELA|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_4.TNFRSF1A,1.0,0.020374898125509373,642.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_3.RELA|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,497.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_3.TNFRSF1A|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,539.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_4.TNFRSF1A,1.0,0.020374898125509373,423.0,0.0
